timestamp,ecg,acc,temp,ir,red
1969CC25548,7CF,NR,NR,1D9E6,1DAFE
1969CC2554C,7F1,NR,NR,NR,NR
1969CC2554F,7A6,NR,NR,NR,NR
1969CC25552,747,NR,NR,1D9E6,1DAFE
1969CC25556,786,NR,NR,NR,NR
1969CC25559,7D6,NR,NR,NR,NR
1969CC2555D,7EE,NR,NR,1D9E6,1DAFE
1969CC25560,790,NR,NR,NR,NR
1969CC25564,737,NR,NR,NR,NR
1969CC25568,7C3,NR,NR,1DA70,1DAF5
1969CC2556C,7F5,NR,NR,NR,NR
1969CC25574,749,NR,NR,1DA70,1DAF5
1969CC25577,75B,NR,NR,NR,NR
1969CC2557B,7C0,NR,NR,1DA70,1DAF5
1969CC2557E,7F7,NR,NR,NR,NR
1969CC25581,7B2,NR,NR,NR,NR
1969CC25585,NR,NR,NR,1DA70,1DAF5
1969CC25588,7CD,NR,NR,NR,NR
1969CC2558F,830,NR,NR,1DA2A,1DA43
1969CC25592,770,NR,NR,NR,NR
1969CC25596,751,NR,NR,NR,NR
1969CC25599,NR,NR,NR,1DA2A,1DA43
1969CC2559C,83A,NR,NR,NR,NR
1969CC255A0,85D,NR,NR,NR,NR
1969CC255A3,790,NR,NR,1DA2A,1DA43
1969CC255A7,76A,NR,NR,NR,NR
1969CC255AA,778,NR,NR,NR,NR
1969CC255AD,81A,NR,NR,1DA2A,1DA43
1969CC255B1,814,NR,NR,NR,NR
1969CC255B4,7CA,NR,NR,NR,NR
1969CC255B7,766,NR,NR,1DACF,1DA96
1969CC255BB,792,NR,NR,NR,NR
1969CC255BE,7EA,NR,NR,NR,NR
1969CC255C2,817,NR,NR,1DACF,1DA96
1969CC255C5,7CF,NR,NR,NR,NR
1969CC255C8,76A,NR,NR,NR,NR
1969CC255CC,7AC,NR,NR,1DACF,1DA96
1969CC255CF,82C,NR,NR,NR,NR
1969CC255D3,81A,NR,NR,NR,NR
1969CC255D6,7A2,NR,NR,1DACF,1DA96
1969CC255D9,75A,NR,NR,NR,NR
1969CC255DD,7B2,NR,NR,NR,NR
1969CC255E0,833,NR,NR,1DB81,1DB3F
1969CC255E3,7B0,NR,NR,NR,NR
1969CC255EA,767,NR,NR,1DB81,1DB3F
1969CC255EE,7A5,NR,NR,NR,NR
1969CC255F1,7F5,NR,NR,NR,NR
1969CC255F4,7A3,NR,NR,1DB81,1DB3F
1969CC255F8,753,NR,NR,NR,NR
1969CC255FB,74F,NR,NR,NR,NR
1969CC255FF,790,NR,NR,1DB81,1DB3F
1969CC25602,825,NR,NR,NR,NR
1969CC25605,7EB,NR,NR,NR,NR
1969CC25609,752,NR,NR,1DBAB,1DB3A
1969CC2560C,757,NR,NR,NR,NR
1969CC2560F,77A,NR,NR,1DBAB,1DB3A
1969CC25613,81A,0.98,NR,NR,NR
1969CC25616,7D6,NR,NR,NR,NR
1969CC2561A,767,NR,NR,NR,NR
1969CC2561D,764,NR,NR,1DBAB,1DB3A
1969CC25624,81E,NR,NR,NR,NR
1969CC25627,7CF,NR,NR,1DBAB,1DB3A
1969CC2562B,767,NR,NR,NR,NR
1969CC2562E,765,NR,NR,NR,NR
1969CC25632,809,NR,NR,1DA3C,1DB30
1969CC25635,830,NR,NR,NR,NR
1969CC25638,7C9,NR,NR,1DA3C,1DB30
1969CC2563C,78C,NR,NR,NR,NR
1969CC2563F,7EE,NR,NR,NR,NR
1969CC25643,NR,NR,NR,1DA3C,1DB30
1969CC25646,850,NR,NR,NR,NR
1969CC2564A,7D1,NR,NR,NR,NR
1969CC2564D,7BC,NR,NR,1DA3C,1DB30
1969CC25651,883,NR,NR,NR,NR
1969CC25655,8D7,NR,NR,NR,NR
1969CC25659,85E,NR,NR,1D9E0,1DB05
1969CC2565C,7D3,NR,NR,NR,NR
1969CC25660,7FE,NR,NR,NR,NR
1969CC25663,8A2,NR,NR,1D9E0,1DB05
1969CC25667,8B9,NR,NR,NR,NR
1969CC2566A,874,NR,NR,NR,NR
1969CC2566D,7F0,NR,NR,1D9E0,1DB05
1969CC25671,7F1,NR,NR,NR,NR
1969CC25674,840,NR,NR,NR,NR
1969CC25678,82F,NR,NR,1D9E0,1DB05
1969CC2567B,770,NR,NR,NR,NR
1969CC25682,767,NR,NR,1DB33,1DB63
1969CC25685,7B1,NR,NR,NR,NR
1969CC25689,7CA,NR,NR,1DB33,1DB63
1969CC2568C,740,NR,NR,NR,NR
1969CC25690,700,NR,NR,NR,NR
1969CC25693,NR,NR,NR,1DB33,1DB63
1969CC25697,7C2,NR,NR,NR,NR
1969CC2569A,7B1,NR,NR,NR,NR
1969CC2569D,71D,NR,NR,1DB33,1DB63
1969CC256A1,703,NR,NR,NR,NR
1969CC256A4,750,NR,NR,NR,NR
1969CC256A8,7B5,NR,NR,1DAD7,1DAB3
1969CC256AB,76B,NR,NR,NR,NR
1969CC256AE,6F0,NR,NR,NR,NR
1969CC256B2,6F6,NR,NR,1DAD7,1DAB3
1969CC256B5,72F,NR,NR,NR,NR
1969CC256B9,7AE,NR,NR,NR,NR
1969CC256BD,690,NR,NR,1DAD7,1DAB3
1969CC256C1,5FF,NR,NR,NR,NR
1969CC256C9,877,NR,NR,1DAD7,1DAB3
1969CC256CD,9D0,NR,NR,NR,NR
1969CC256D0,AAF,NR,NR,1DB94,1DC19
1969CC256D4,AFB,NR,NR,NR,NR
1969CC256D7,B36,NR,NR,NR,NR
1969CC256DA,B50,NR,NR,1DB94,1DC19
1969CC256DE,922,NR,NR,NR,NR
1969CC256E1,7D6,NR,NR,NR,NR
1969CC256E5,5E1,NR,NR,1DB94,1DC19
1969CC256E8,550,NR,NR,NR,NR
1969CC256EC,561,NR,NR,NR,NR
1969CC256EF,54B,NR,NR,NR,NR
1969CC256F2,510,NR,NR,1DB94,1DC19
1969CC256F6,54F,NR,NR,NR,NR
1969CC256F9,NR,NR,NR,1DAD6,1DC1C
1969CC256FD,6B2,NR,NR,NR,NR
1969CC25700,697,NR,NR,NR,NR
1969CC25703,68E,NR,NR,1DAD6,1DC1C
1969CC25707,6E3,NR,NR,NR,NR
1969CC2570A,75D,NR,NR,NR,NR
1969CC2570E,78F,NR,28.11,1DAD6,1DC1C
1969CC25711,722,0.98,NR,NR,NR
1969CC25714,6FF,NR,NR,NR,NR
1969CC25718,737,NR,NR,1DAD6,1DC1C
1969CC2571C,7CC,NR,NR,NR,NR
1969CC25721,763,NR,NR,1DB8B,1DBF5
1969CC25727,72D,NR,NR,NR,NR
1969CC2572E,7D1,NR,NR,1DB8B,1DBF5
1969CC25731,7A3,NR,NR,NR,NR
1969CC25735,742,NR,NR,1DB8B,1DBF5
1969CC25738,73D,NR,NR,NR,NR
1969CC2573C,79D,NR,NR,NR,NR
1969CC2573F,810,NR,NR,1DB8B,1DBF5
1969CC25742,7E1,NR,NR,NR,NR
1969CC25746,733,NR,NR,NR,NR
1969CC2574C,7FC,NR,NR,1DB1C,1DC4D
1969CC25753,7B2,NR,NR,1DB1C,1DC4D
1969CC25757,77D,NR,NR,NR,NR
1969CC2575A,784,NR,NR,NR,NR
1969CC2575D,7FF,NR,NR,1DB1C,1DC4D
1969CC25761,822,NR,NR,NR,NR
1969CC25764,7D4,NR,NR,NR,NR
1969CC25768,NR,NR,NR,1DB1C,1DC4D
1969CC2576B,7A3,NR,NR,NR,NR
1969CC2576F,7FD,NR,NR,NR,NR
1969CC25772,844,NR,NR,1DA46,1DBD8
1969CC25775,7C1,NR,NR,NR,NR
1969CC25779,7AB,NR,NR,NR,NR
1969CC2577C,815,NR,NR,1DA46,1DBD8
1969CC25780,859,NR,NR,NR,NR
1969CC25783,872,NR,NR,1DA46,1DBD8
1969CC25787,7D5,NR,NR,NR,NR
1969CC2578A,7D0,NR,NR,NR,NR
1969CC2578D,845,NR,NR,NR,NR
1969CC25791,8BA,NR,NR,1DA46,1DBD8
1969CC25794,879,NR,NR,NR,NR
1969CC25798,83A,NR,NR,NR,NR
1969CC2579B,7FF,NR,NR,1DAF8,1DBDD
1969CC2579E,873,NR,NR,NR,NR
1969CC257A5,877,NR,NR,1DAF8,1DBDD
1969CC257A9,810,NR,NR,NR,NR
1969CC257AC,80D,NR,NR,NR,NR
1969CC257AF,87D,NR,NR,1DAF8,1DBDD
1969CC257B3,8D1,NR,NR,NR,NR
1969CC257B6,8A9,NR,NR,NR,NR
1969CC257BA,7DB,NR,NR,1DAF8,1DBDD
1969CC257BD,7D0,NR,NR,NR,NR
1969CC257C1,80A,NR,NR,NR,NR
1969CC257C4,87D,NR,NR,1DB1C,1DB28
1969CC257C7,819,NR,NR,NR,NR
1969CC257CB,7B2,NR,NR,NR,NR
1969CC257CE,78F,NR,NR,1DB1C,1DB28
1969CC257D2,7D1,NR,NR,NR,NR
1969CC257D5,810,NR,NR,NR,NR
1969CC257D9,767,NR,NR,1DB1C,1DB28
1969CC257DC,727,NR,NR,NR,NR
1969CC257E0,710,NR,NR,NR,NR
1969CC257E3,7AE,NR,NR,1DB1C,1DB28
1969CC257E6,7BA,NR,NR,NR,NR
1969CC257EA,728,NR,NR,1DB11,1DA15
1969CC257ED,6F6,NR,NR,NR,NR
1969CC257F1,73F,NR,NR,NR,NR
1969CC257F7,7AF,NR,NR,1DB11,1DA15
1969CC257FB,750,NR,NR,NR,NR
1969CC257FE,6EB,NR,NR,NR,NR
1969CC25801,6FE,NR,NR,1DB11,1DA15
1969CC25805,7B1,NR,NR,NR,NR
1969CC25808,773,NR,NR,1DB11,1DA15
1969CC2580C,72B,NR,NR,NR,NR
1969CC2580F,70E,NR,NR,NR,NR
1969CC25813,741,0.97,NR,1DD51,1DB05
1969CC25816,7AB,NR,NR,NR,NR
1969CC25819,791,NR,NR,NR,NR
1969CC2581D,703,NR,NR,1DD51,1DB05
1969CC25820,6E6,NR,NR,NR,NR
1969CC25827,7A6,NR,NR,1DD51,1DB05
1969CC2582A,777,NR,NR,NR,NR
1969CC2582E,723,NR,NR,NR,NR
1969CC25831,6FD,NR,NR,1DD51,1DB05
1969CC25835,743,NR,NR,NR,NR
1969CC25838,790,NR,NR,NR,NR
1969CC2583B,750,NR,NR,1DBC9,1DB2E
1969CC2583F,710,NR,NR,NR,NR
1969CC25842,70B,NR,NR,NR,NR
1969CC25845,797,NR,NR,1DBC9,1DB2E
1969CC25849,7D6,NR,NR,NR,NR
1969CC2584C,790,NR,NR,NR,NR
1969CC25850,730,NR,NR,1DBC9,1DB2E
1969CC25853,733,NR,NR,NR,NR
1969CC25857,76F,NR,NR,NR,NR
1969CC2585A,7D9,NR,NR,1DBC9,1DB2E
1969CC2585D,759,NR,NR,NR,NR
1969CC25861,725,NR,NR,NR,NR
1969CC25864,760,NR,NR,1DCB8,1DA88
1969CC25868,810,NR,NR,NR,NR
1969CC2586C,NR,NR,NR,1DCB8,1DA88
1969CC25870,73A,NR,NR,NR,NR
1969CC25874,71F,NR,NR,NR,NR
1969CC25878,NR,NR,NR,1DCB8,1DA88
1969CC2587C,7EA,NR,NR,NR,NR
1969CC25880,75F,NR,NR,1DCB8,1DA88
1969CC25884,72C,NR,NR,NR,NR
1969CC25887,79A,NR,NR,NR,NR
1969CC2588B,7EF,NR,NR,1DBD4,1DA91
1969CC2588E,7CA,NR,NR,NR,NR
1969CC25891,737,NR,NR,NR,NR
1969CC25895,712,NR,NR,1DBD4,1DA91
1969CC25898,77F,NR,NR,NR,NR
1969CC2589C,80A,NR,NR,NR,NR
1969CC2589F,7B0,NR,NR,1DBD4,1DA91
1969CC258A2,72C,NR,NR,NR,NR
1969CC258A6,72B,NR,NR,NR,NR
1969CC258A9,743,NR,NR,NR,NR
1969CC258AE,7D5,NR,NR,1DBD4,1DA91
1969CC258B5,731,NR,NR,1DC13,1DA0E
1969CC258B9,7B3,NR,NR,NR,NR
1969CC258BD,7ED,NR,NR,1DC13,1DA0E
1969CC258C1,75B,NR,NR,NR,NR
1969CC258C5,731,NR,NR,NR,NR
1969CC258C9,78B,NR,NR,1DC13,1DA0E
1969CC258CD,7C7,NR,NR,NR,NR
1969CC258D0,791,NR,NR,1DC13,1DA0E
1969CC258D4,74B,NR,NR,NR,NR
1969CC258D7,715,NR,NR,NR,NR
1969CC258DB,73B,NR,NR,1DB98,1DB84
1969CC258DE,7EF,NR,NR,NR,NR
1969CC258E1,790,NR,NR,NR,NR
1969CC258E5,735,NR,NR,1DB98,1DB84
1969CC258E8,730,NR,NR,NR,NR
1969CC258EC,775,NR,NR,NR,NR
1969CC258F3,775,NR,NR,1DB98,1DB84
1969CC258F7,745,NR,NR,NR,NR
1969CC258FB,744,NR,NR,1DB98,1DB84
1969CC258FF,7B1,NR,NR,NR,NR
1969CC25903,7BD,NR,NR,1DB96,1DB37
1969CC25907,77B,NR,NR,NR,NR
1969CC25910,853,NR,28.07,1DB96,1DB37
1969CC25914,7EE,NR,NR,NR,NR
1969CC25917,79F,0.97,NR,1DB96,1DB37
1969CC2591B,7B7,NR,NR,NR,NR
1969CC2591E,85B,NR,NR,NR,NR
1969CC25921,8B6,NR,NR,1DB96,1DB37
1969CC25925,840,NR,NR,NR,NR
1969CC25928,7C6,NR,NR,NR,NR
1969CC2592C,7D5,NR,NR,1DA99,1DB8E
1969CC2592F,82A,NR,NR,NR,NR
1969CC25932,897,NR,NR,NR,NR
1969CC25936,872,NR,NR,NR,NR
1969CC2593A,7C0,NR,NR,1DA99,1DB8E
1969CC2593E,7BF,NR,NR,NR,NR
1969CC25942,846,NR,NR,1DA99,1DB8E
1969CC25946,7B2,NR,NR,NR,NR
1969CC2594E,720,NR,NR,1DA99,1DB8E
1969CC25952,770,NR,NR,NR,NR
1969CC25956,792,NR,NR,1DAB6,1DB32
1969CC25959,722,NR,NR,NR,NR
1969CC2595D,71F,NR,NR,NR,NR
1969CC25960,78A,NR,NR,1DAB6,1DB32
1969CC25964,7BA,NR,NR,NR,NR
1969CC25967,7AD,NR,NR,1DAB6,1DB32
1969CC2596A,6FF,NR,NR,NR,NR
1969CC2596E,6F0,NR,NR,NR,NR
1969CC25971,730,NR,NR,NR,NR
1969CC25975,7B9,NR,NR,1DAB6,1DB32
1969CC2597C,6EB,NR,NR,1DB2C,1DBA6
1969CC25981,707,NR,NR,NR,NR
1969CC25984,773,NR,NR,NR,NR
1969CC2598C,5F0,NR,NR,1DB2C,1DBA6
1969CC25994,877,NR,NR,1DB2C,1DBA6
1969CC25998,A45,NR,NR,NR,NR
1969CC2599C,AA2,NR,NR,1DB2C,1DBA6
1969CC2599F,AD0,NR,NR,NR,NR
1969CC259A3,AEF,NR,NR,1DA9F,1DB07
1969CC259A6,AE7,NR,NR,NR,NR
1969CC259AA,925,NR,NR,NR,NR
1969CC259AD,7FF,NR,NR,NR,NR
1969CC259B0,5AE,NR,NR,1DA9F,1DB07
1969CC259B4,55F,NR,NR,NR,NR
1969CC259B7,56C,NR,NR,1DA9F,1DB07
1969CC259BB,553,NR,NR,NR,NR
1969CC259BF,542,NR,NR,NR,NR
1969CC259C3,5C9,NR,NR,1DA9F,1DB07
1969CC259C7,691,NR,NR,NR,NR
1969CC259CB,6BB,NR,NR,NR,NR
1969CC259CF,6AD,NR,NR,1DB12,1DAD6
1969CC259D7,790,NR,NR,NR,NR
1969CC259DB,NR,NR,NR,1DB12,1DAD6
1969CC259DF,70C,NR,NR,NR,NR
1969CC259E3,6F5,NR,NR,1DB12,1DAD6
1969CC259E6,77E,NR,NR,NR,NR
1969CC259E9,7C5,NR,NR,NR,NR
1969CC259ED,790,NR,NR,1DB12,1DAD6
1969CC259F0,72D,NR,NR,NR,NR
1969CC259F4,726,NR,NR,1DAA8,1DBD3
1969CC259F7,7B7,NR,NR,NR,NR
1969CC259FA,7EB,NR,NR,NR,NR
1969CC259FE,7A7,NR,NR,NR,NR
1969CC25A02,740,NR,NR,1DAA8,1DBD3
1969CC25A06,751,NR,NR,NR,NR
1969CC25A0A,810,NR,NR,1DAA8,1DBD3
1969CC25A0E,7C9,NR,NR,NR,NR
1969CC25A15,NR,NR,NR,1DAA8,1DBD3
1969CC25A19,810,0.98,NR,NR,NR
1969CC25A1C,826,NR,NR,NR,NR
1969CC25A1F,790,NR,NR,1DAEA,1DB70
1969CC25A23,766,NR,NR,NR,NR
1969CC25A26,759,NR,NR,1DAEA,1DB70
1969CC25A2A,811,NR,NR,NR,NR
1969CC25A2D,7F5,NR,NR,NR,NR
1969CC25A31,79F,NR,NR,1DAEA,1DB70
1969CC25A34,780,NR,NR,NR,NR
1969CC25A37,7C2,NR,NR,NR,NR
1969CC25A3B,823,NR,NR,NR,NR
1969CC25A3E,869,NR,NR,1DAEA,1DB70
1969CC25A42,7D9,NR,NR,NR,NR
1969CC25A45,7B0,NR,NR,1DAFF,1DC66
1969CC25A48,80E,NR,NR,NR,NR
1969CC25A4C,862,NR,NR,NR,NR
1969CC25A4F,88B,NR,NR,NR,NR
1969CC25A53,7E7,NR,NR,1DAFF,1DC66
1969CC25A57,7E3,NR,NR,NR,NR
1969CC25A5B,8AC,NR,NR,1DAFF,1DC66
1969CC25A5F,898,NR,NR,NR,NR
1969CC25A67,818,NR,NR,1DAFF,1DC66
1969CC25A6A,85C,NR,NR,NR,NR
1969CC25A6E,8CB,NR,NR,1DBEA,1DC36
1969CC25A71,890,NR,NR,NR,NR
1969CC25A74,81D,NR,NR,NR,NR
1969CC25A78,812,NR,NR,1DBEA,1DC36
1969CC25A7B,852,NR,NR,NR,NR
1969CC25A7F,8D3,NR,NR,NR,NR
1969CC25A82,87F,NR,NR,1DBEA,1DC36
1969CC25A85,7ED,NR,NR,NR,NR
1969CC25A89,7D3,NR,NR,NR,NR
1969CC25A8C,850,NR,NR,1DBEA,1DC36
1969CC25A90,877,NR,NR,NR,NR
1969CC25A94,853,NR,NR,NR,NR
1969CC25A98,750,NR,NR,1DB6E,1DAC1
1969CC25A9C,7D0,NR,NR,NR,NR
1969CC25AA0,817,NR,NR,1DB6E,1DAC1
1969CC25AA4,7ED,NR,NR,NR,NR
1969CC25AA8,74A,NR,NR,NR,NR
1969CC25AAC,755,NR,NR,1DB6E,1DAC1
1969CC25AAF,7CE,NR,NR,NR,NR
1969CC25AB2,7C9,NR,NR,NR,NR
1969CC25AB6,740,NR,NR,1DB6E,1DAC1
1969CC25AB9,701,NR,NR,NR,NR
1969CC25ABD,721,NR,NR,NR,NR
1969CC25AC0,795,NR,NR,1DB88,1DB48
1969CC25AC3,7BB,NR,NR,NR,NR
1969CC25AC7,770,NR,NR,1DB88,1DB48
1969CC25ACA,6F6,NR,NR,NR,NR
1969CC25ACE,74B,NR,NR,NR,NR
1969CC25AD4,7B3,NR,NR,1DB88,1DB48
1969CC25AD8,76D,NR,NR,NR,NR
1969CC25ADC,703,NR,NR,NR,NR
1969CC25AE0,78B,NR,NR,1DB88,1DB48
1969CC25AE4,7C7,NR,NR,NR,NR
1969CC25AE8,NR,NR,NR,1DB21,1DAF2
1969CC25AEB,716,NR,NR,NR,NR
1969CC25AEF,735,NR,NR,NR,NR
1969CC25AF2,7D5,NR,NR,1DB21,1DAF2
1969CC25AF6,79E,NR,NR,NR,NR
1969CC25AF9,759,NR,NR,NR,NR
1969CC25AFD,715,NR,NR,1DB21,1DAF2
1969CC25B00,740,NR,NR,NR,NR
1969CC25B03,7E5,NR,NR,NR,NR
1969CC25B07,7D7,NR,NR,1DB21,1DAF2
1969CC25B0A,757,NR,NR,NR,NR
1969CC25B0E,73B,NR,NR,1DB6C,1DB9F
1969CC25B11,78F,NR,NR,NR,NR
1969CC25B15,7DF,NR,28.13,NR,NR
1969CC25B19,762,NR,NR,1DB6C,1DB9F
1969CC25B1D,736,NR,NR,NR,NR
1969CC25B21,740,0.97,NR,NR,NR
1969CC25B24,808,NR,NR,1DB6C,1DB9F
1969CC25B28,7E3,NR,NR,NR,NR
1969CC25B2C,753,NR,NR,NR,NR
1969CC25B30,744,NR,NR,1DB6C,1DB9F
1969CC25B33,78E,NR,NR,NR,NR
1969CC25B37,7DA,NR,NR,1DBEA,1DB28
1969CC25B3A,7AA,NR,NR,NR,NR
1969CC25B3D,750,NR,NR,NR,NR
1969CC25B41,760,NR,NR,1DBEA,1DB28
1969CC25B44,7E9,NR,NR,NR,NR
1969CC25B48,80D,NR,NR,NR,NR
1969CC25B4F,750,NR,NR,1DBEA,1DB28
1969CC25B53,77D,NR,NR,NR,NR
1969CC25B57,822,NR,NR,1DBEA,1DB28
1969CC25B5B,810,NR,NR,NR,NR
1969CC25B5E,7A0,NR,NR,NR,NR
1969CC25B61,753,NR,NR,1DBDE,1DB29
1969CC25B65,7AC,NR,NR,NR,NR
1969CC25B68,80A,NR,NR,NR,NR
1969CC25B6C,7B0,NR,NR,1DBDE,1DB29
1969CC25B6F,753,NR,NR,NR,NR
1969CC25B72,751,NR,NR,NR,NR
1969CC25B76,7AB,NR,NR,1DBDE,1DB29
1969CC25B79,80A,NR,NR,NR,NR
1969CC25B80,743,NR,NR,1DBDE,1DB29
1969CC25B83,75E,NR,NR,NR,NR
1969CC25B87,7DB,NR,NR,1DC0D,1DB95
1969CC25B8A,810,NR,NR,NR,NR
1969CC25B8E,7CA,NR,NR,NR,NR
1969CC25B91,753,NR,NR,1DC0D,1DB95
1969CC25B95,767,NR,NR,NR,NR
1969CC25B98,7EE,NR,NR,NR,NR
1969CC25B9B,816,NR,NR,NR,NR
1969CC25B9F,78B,NR,NR,1DC0D,1DB95
1969CC25BA2,74C,NR,NR,NR,NR
1969CC25BA6,77A,NR,NR,1DC0D,1DB95
1969CC25BA9,81B,NR,NR,NR,NR
1969CC25BAD,820,NR,NR,NR,NR
1969CC25BB0,7DF,NR,NR,1DB91,1DB9A
1969CC25C22,812,NR,NR,1DAF2,1DC63
1969CC25C26,7B7,NR,NR,NR,NR
1969CC25C2A,770,NR,NR,1DB7B,1DC1E
1969CC25C2E,7D2,NR,NR,NR,NR
1969CC25C32,7C3,NR,NR,NR,NR
1969CC25C36,74E,NR,NR,1DB7B,1DC1E
1969CC25C3E,77D,NR,NR,NR,NR
1969CC25C42,7F9,NR,NR,1DB7B,1DC1E
1969CC25C45,769,NR,NR,NR,NR
1969CC25C49,727,NR,NR,1DB7B,1DC1E
1969CC25C4C,740,NR,NR,NR,NR
1969CC25C4F,7CD,NR,NR,NR,NR
1969CC25C53,7F6,NR,NR,1DB63,1DC61
1969CC25C56,769,NR,NR,NR,NR
1969CC25C5A,727,NR,NR,NR,NR
1969CC25C5D,723,NR,NR,1DB63,1DC61
1969CC25C60,7C2,NR,NR,NR,NR
1969CC25C64,7EB,NR,NR,1DB63,1DC61
1969CC25C67,747,NR,NR,NR,NR
1969CC25C6B,6BF,NR,NR,NR,NR
1969CC25C6E,697,NR,NR,NR,NR
1969CC25C72,6AE,NR,NR,1DB63,1DC61
1969CC25C75,6FD,NR,NR,NR,NR
1969CC25C79,770,NR,NR,NR,NR
1969CC25C7C,9D1,NR,NR,1DB8A,1DC5E
1969CC25C80,B19,NR,NR,NR,NR
1969CC25C88,9E5,NR,NR,1DB8A,1DC5E
1969CC25C8C,930,NR,NR,NR,NR
1969CC25C90,7B5,NR,NR,1DB8A,1DC5E
1969CC25C93,73D,NR,NR,NR,NR
1969CC25C96,5BB,NR,NR,1DB8A,1DC5E
1969CC25C9A,54F,NR,NR,NR,NR
1969CC25C9D,530,NR,NR,NR,NR
1969CC25CA1,56A,NR,NR,1DCDC,1DC63
1969CC25CA4,66B,NR,NR,NR,NR
1969CC25CA7,64B,NR,NR,NR,NR
1969CC25CAB,618,NR,NR,1DCDC,1DC63
1969CC25CAE,66C,NR,NR,NR,NR
1969CC25CB2,6E0,NR,NR,NR,NR
1969CC25CB6,765,NR,NR,NR,NR
1969CC25CB9,741,NR,NR,1DCDC,1DC63
1969CC25CC2,789,NR,NR,1DCDC,1DC63
1969CC25CC5,7F0,NR,NR,NR,NR
1969CC25CCD,71E,NR,NR,1DB90,1DC35
1969CC25CD1,73C,NR,NR,NR,NR
1969CC25CD5,830,NR,NR,1DB90,1DC35
1969CC25CD9,811,NR,NR,NR,NR
1969CC25CDC,761,NR,NR,1DB90,1DC35
1969CC25CE0,74A,NR,NR,NR,NR
1969CC25CE3,7AB,NR,NR,NR,NR
1969CC25CE6,810,NR,NR,NR,NR
1969CC25CEA,7F6,NR,NR,1DB90,1DC35
1969CC25CED,77C,NR,NR,NR,NR
1969CC25CF1,770,NR,NR,NR,NR
1969CC25CF4,7B0,NR,NR,1DBB3,1DBF3
1969CC25CF7,852,NR,NR,NR,NR
1969CC25D02,7A5,NR,NR,1DBB3,1DBF3
1969CC25D06,819,NR,NR,NR,NR
1969CC25D0A,843,NR,NR,1DBB3,1DBF3
1969CC25D0E,7BD,NR,NR,NR,NR
1969CC25D11,7AC,NR,NR,1DBB3,1DBF3
1969CC25D16,83F,NR,NR,NR,NR
1969CC25D19,872,NR,28.11,NR,NR
1969CC25D1D,834,0.97,NR,1DC11,1DC70
1969CC25D20,7B0,NR,NR,NR,NR
1969CC25D23,7B0,NR,NR,NR,NR
1969CC25D27,863,NR,NR,1DC11,1DC70
1969CC25D2A,89E,NR,NR,NR,NR
1969CC25DB3,NR,NR,NR,1DCD6,1DC12
1969CC25DB7,716,NR,NR,NR,NR
1969CC25DBB,727,NR,NR,1DCA6,1DB80
1969CC25DBF,7E3,NR,NR,NR,NR
1969CC25DC3,7A2,NR,NR,NR,NR
1969CC25DC6,740,NR,NR,1DCA6,1DB80
1969CC25DCA,72D,NR,NR,NR,NR
1969CC25DCE,76B,NR,NR,1DCA6,1DB80
1969CC25DD2,7CF,NR,NR,NR,NR
1969CC25DD6,75F,NR,NR,NR,NR
1969CC25DDA,NR,NR,NR,1DCA6,1DB80
1969CC25DDE,7EF,NR,NR,NR,NR
1969CC25DE2,810,NR,NR,NR,NR
1969CC25DE6,779,NR,NR,1DC46,1DC14
1969CC25DEA,739,NR,NR,NR,NR
1969CC25DED,755,NR,NR,NR,NR
1969CC25DF1,823,NR,NR,1DC46,1DC14
1969CC25DF4,7DF,NR,NR,NR,NR
1969CC25DF8,76B,NR,NR,1DC46,1DC14
1969CC25DFB,740,NR,NR,NR,NR
1969CC25DFE,782,NR,NR,NR,NR
1969CC25E02,7DE,NR,NR,1DC46,1DC14
1969CC25E05,7D7,NR,NR,NR,NR
1969CC25E09,764,NR,NR,NR,NR
1969CC25E13,82C,NR,NR,NR,NR
1969CC25E17,796,NR,NR,1DC28,1DBFA
1969CC25E1C,74C,NR,NR,NR,NR
1969CC25E1F,NR,0.98,NR,1DC28,1DBFA
1969CC25E23,821,NR,NR,NR,NR
1969CC25E27,7D3,NR,NR,NR,NR
1969CC25E2B,752,NR,NR,1DC28,1DBFA
1969CC25E2F,783,NR,NR,NR,NR
1969CC25E33,7D5,NR,NR,1DC8C,1DCAA
1969CC25E36,810,NR,NR,NR,NR
1969CC25E3A,770,NR,NR,NR,NR
1969CC25E3D,747,NR,NR,NR,NR
1969CC25E41,7B0,NR,NR,1DC8C,1DCAA
1969CC25E44,80D,NR,NR,NR,NR
1969CC25E47,7D7,NR,NR,1DC8C,1DCAA
1969CC25E4B,789,NR,NR,NR,NR
1969CC25E58,7B1,NR,NR,NR,NR
1969CC25E60,73F,NR,NR,1DC18,1DC93
1969CC25E64,7A6,NR,NR,NR,NR
1969CC25E68,80F,NR,NR,1DC18,1DC93
1969CC25E6C,779,NR,NR,NR,NR
1969CC25E70,751,NR,NR,NR,NR
1969CC25E73,7A4,NR,NR,1DC18,1DC93
1969CC25E77,80D,NR,NR,NR,NR
1969CC25E7A,7DB,NR,NR,NR,NR
1969CC25E7D,730,NR,NR,1DC18,1DC93
1969CC25E81,72D,NR,NR,NR,NR
1969CC25E84,7D3,NR,NR,1DC1B,1DC67
1969CC25E88,825,NR,NR,NR,NR
1969CC25E99,85D,NR,NR,NR,NR
